FiscalQuarterYear,FiscalMonthYear,CalMonth,TxnDate,Sub_Theater,Region,ProductGroup,ProductLineCode,ORDER_TYPE,Booking_Quantity,Bookings,TOT_LIST_PR_USD_AM
2019 Q2,2019 4,Feb,2/25/2020,EMEA,DACH&Russia,WIR,34,ZCR,-36,-13563.16,-39383.68
2019 Q2,2019 4,Feb,2/13/2020,EMEA,DACH&Russia,WIR,34,ZCRN,312,0,0
2019 Q2,2019 4,Feb,2/24/2020,EMEA,DACH&Russia,WIR,34,ZDR,36,13224.85,38326.53
2019 Q2,2019 4,Feb,2/18/2020,EMEA,DACH&Russia,WIR,34,ZOR,763,468588.22,1766706.93
2019 Q2,2019 4,Feb,2/23/2020,EMEA,DACH&Russia,WIR,34,ZRE,-48,-10944.57,-57162.49
2019 Q2,2019 4,Feb,02-11-2020,EMEA,France,WIR,34,SH,2552,1311451.55,6920739.93
2019 Q2,2019 4,Feb,2/21/2020,EMEA,France,WIR,34,ZCR,0,-1321.07,-4403.56
2019 Q2,2019 4,Feb,02-09-2020,EMEA,France,WIR,34,ZCRN,479,-6927.76,-17529.63
2019 Q2,2019 4,Feb,02-03-2020,EMEA,France,WIR,34,ZOR,1927,605843.46,4371975.32
2019 Q2,2019 4,Feb,2/23/2020,EMEA,France,WIR,34,ZRE,-6,-2466.3,-10735.47
2019 Q2,2019 4,Feb,02-11-2020,EMEA,NOE,WIR,34,SH,936,418220.74,2143875.45
2019 Q2,2019 4,Feb,2/23/2020,EMEA,NOE,WIR,34,ZCMN,90,-2760.04,-4123.87
2019 Q2,2019 4,Feb,2/22/2020,EMEA,NOE,WIR,34,ZCR,-20,-2761.18,-9688.34
2019 Q2,2019 4,Feb,2/25/2020,EMEA,NOE,WIR,34,ZCRN,174,0,0
2019 Q2,2019 4,Feb,02-09-2020,EMEA,NOE,WIR,34,ZDR,20,2712.74,9688.34
2019 Q2,2019 4,Feb,02-02-2020,EMEA,NOE,WIR,34,ZOR,256,91085.08,398553.69
2019 Q2,2019 4,Feb,2/19/2020,EMEA,NOE,WIR,34,ZRE,-81,-14783.08,-45616.4
2019 Q2,2019 4,Feb,02-05-2020,EMEA,SOE,WIR,34,SH,3570,1049975.25,7897621
2019 Q2,2019 4,Feb,2/21/2020,EMEA,SOE,WIR,34,ZCMN,2,0,0
2019 Q2,2019 4,Feb,2/16/2020,EMEA,SOE,WIR,34,ZCR,-2,-59.41,-602.1
2019 Q2,2019 4,Feb,02-08-2020,EMEA,SOE,WIR,34,ZCRN,318,0,0
2019 Q2,2019 4,Feb,02-06-2020,EMEA,SOE,WIR,34,ZDR,1,66.9,223
2019 Q2,2019 4,Feb,02-11-2020,EMEA,SOE,WIR,34,ZOR,18,11083.52,62089.86
2019 Q2,2019 4,Feb,02-03-2020,EMEA,SOE,WIR,34,ZRE,14,4369.86,24942
2019 Q2,2019 4,Feb,02-07-2020,EMEA,UK&I,WIR,34,SH,911,687751.91,2532343.87
2019 Q2,2019 4,Feb,2/22/2020,EMEA,UK&I,WIR,34,ZCGD,35,0,0
2019 Q2,2019 4,Feb,2/26/2020,EMEA,UK&I,WIR,34,ZCMN,1,0,0
2019 Q2,2019 4,Feb,02-12-2020,EMEA,UK&I,WIR,34,ZCR,0,-440.36,-1467.85
2019 Q2,2019 4,Feb,2/14/2020,EMEA,UK&I,WIR,34,ZCRN,965,-111.17,-113.98
2019 Q2,2019 4,Feb,2/25/2020,EMEA,UK&I,WIR,34,ZOR,-1,-8002.96,-21255.11
2019 Q2,2019 4,Feb,02-12-2020,EMEA,UK&I,WIR,34,ZRE,-2,-822.1,-3578.49
2019 Q2,2019 4,Feb,2/16/2020,EMEA,CEEMA,WIR,35,SH,15226,5254061.63,25629219.89
2019 Q2,2019 4,Feb,02-12-2020,EMEA,CEEMA,WIR,35,ZCMN,14,0,0
2019 Q2,2019 4,Feb,2/28/2020,EMEA,CEEMA,WIR,35,ZCR,-2,-1429.63,-9552.03
2019 Q2,2019 4,Feb,2/28/2020,EMEA,CEEMA,WIR,35,ZCRN,284,-394.56,-616.8
2019 Q2,2019 4,Feb,2/21/2020,EMEA,CEEMA,WIR,35,ZOR,2182,761660,2825336.06
2019 Q2,2019 4,Feb,2/27/2020,EMEA,CEEMA,WIR,35,ZRE,-24,-9447.8,-36258.63
2019 Q2,2019 4,Feb,02-02-2020,EMEA,Cross Geo (Philip),WIR,35,SH,1254,851467.7,2003040.4
2019 Q2,2019 4,Feb,02-02-2020,EMEA,Cross Geo (Philip),WIR,35,ZCMN,1,0,0
2019 Q2,2019 4,Feb,2/23/2020,EMEA,Cross Geo (Philip),WIR,35,ZCR,-21,-10360.47,-15491.29
2019 Q2,2019 4,Feb,02-08-2020,EMEA,Cross Geo (Philip),WIR,35,ZCRN,14,0,0
2019 Q2,2019 4,Feb,2/16/2020,EMEA,Cross Geo (Philip),WIR,35,ZDR,20,10108.24,14828.07
2019 Q2,2019 4,Feb,2/28/2020,EMEA,Cross Geo (Philip),WIR,35,ZOR,205,95800.17,278037.09
2019 Q2,2019 4,Feb,02-12-2020,EMEA,Cross Geo (Philip),WIR,35,ZRE,-13,-9866.99,-33244.04
2019 Q2,2019 4,Feb,2/26/2020,EMEA,DACH&Russia,WIR,35,SH,17371,8154033.01,30668500.54
2019 Q2,2019 4,Feb,2/21/2020,EMEA,DACH&Russia,WIR,35,ZCMN,0,0,0
2019 Q2,2019 4,Feb,2/25/2020,EMEA,DACH&Russia,WIR,35,ZCR,0,-14823.47,-119922.89
2019 Q2,2019 4,Feb,2/13/2020,EMEA,DACH&Russia,WIR,35,ZCRN,110,-508.63,-620.06
2019 Q2,2019 4,Feb,2/26/2020,EMEA,DACH&Russia,WIR,35,ZDR,0,18982.87,119922.89
2019 Q2,2019 4,Feb,2/16/2020,EMEA,DACH&Russia,WIR,35,ZOR,926,328060.94,1179983.31
2019 Q2,2019 4,Feb,2/24/2020,EMEA,DACH&Russia,WIR,35,ZRE,-13,-9655.5,-29187.58
2019 Q2,2019 4,Feb,2/24/2020,EMEA,France,WIR,35,SH,8573,3519550.88,14417085.29
2019 Q2,2019 4,Feb,2/22/2020,EMEA,France,WIR,35,ZCMN,8,0,0
2019 Q2,2019 4,Feb,2/25/2020,EMEA,France,WIR,35,ZCR,-17,-3211.58,-28888.76
2019 Q2,2019 4,Feb,02-06-2020,EMEA,France,WIR,35,ZCRN,66,0,0
2019 Q2,2019 4,Feb,2/22/2020,EMEA,France,WIR,35,ZCRP,3,0,0
2019 Q2,2019 4,Feb,2/24/2020,EMEA,France,WIR,35,ZDR,17,2541.32,27492.31
2019 Q2,2019 4,Feb,2/14/2020,EMEA,France,WIR,35,ZOR,759,199547.9,992062.44
2019 Q2,2019 4,Feb,2/16/2020,EMEA,France,WIR,35,ZRE,-7,-2645.48,-8798
2019 Q2,2019 4,Feb,2/13/2020,EMEA,NOE,WIR,35,SH,9492,4800046.83,16424161.15
2019 Q2,2019 4,Feb,2/15/2020,EMEA,NOE,WIR,35,ZCMN,21,0,0
2019 Q2,2019 4,Feb,2/19/2020,EMEA,NOE,WIR,35,ZCR,-3,-3961.35,-13204.49
2019 Q2,2019 4,Feb,02-08-2020,EMEA,NOE,WIR,35,ZCRN,411,0,0
2019 Q2,2019 4,Feb,2/21/2020,EMEA,NOE,WIR,35,ZOR,482,201540.16,380596.88
2019 Q2,2019 4,Feb,02-10-2020,EMEA,NOE,WIR,35,ZRE,-370,-136520.84,-390059.53
2019 Q2,2019 4,Feb,02-05-2020,EMEA,SOE,WIR,35,SH,10916,3477164.06,17125488.19
2019 Q2,2019 4,Feb,02-04-2020,EMEA,SOE,WIR,35,ZCMN,2,0,0
2019 Q2,2019 4,Feb,02-10-2020,EMEA,SOE,WIR,35,ZCR,-10,-3479,-3479
2019 Q2,2019 4,Feb,02-01-2020,EMEA,SOE,WIR,35,ZCRN,460,-347.05,-423.26
2019 Q2,2019 4,Feb,02-07-2020,EMEA,SOE,WIR,35,ZDR,10,3479,3479
2019 Q2,2019 4,Feb,02-01-2020,EMEA,SOE,WIR,35,ZOR,379,145482.86,555620.93
2019 Q2,2019 4,Feb,02-02-2020,EMEA,UK&I,WIR,35,SH,6276,2675976.01,9889773.51
2019 Q2,2019 4,Feb,02-10-2020,EMEA,UK&I,WIR,35,ZCMN,2,0,0
2019 Q2,2019 4,Feb,2/25/2020,EMEA,UK&I,WIR,35,ZCRN,992,0,0
2019 Q2,2019 4,Feb,02-10-2020,EMEA,UK&I,WIR,35,ZCRP,15,0,0
2019 Q2,2019 4,Feb,2/19/2020,EMEA,UK&I,WIR,35,ZOR,988,442102.36,1364346.91
2019 Q2,2019 4,Feb,02-02-2020,EMEA,UK&I,WIR,35,ZRE,-134,-82779.41,-218960.45
2019 Q2,2019 4,Feb,2/17/2020,EMEA,CEEMA,WIR,6H,SH,26,27149.76,92430.17
2019 Q2,2019 4,Feb,02-02-2020,EMEA,CEEMA,WIR,6H,ZCMN,1,0,0
2019 Q2,2019 4,Feb,2/18/2020,EMEA,CEEMA,WIR,6H,ZCRN,178,-3430.76,-9135.67
2019 Q2,2019 4,Feb,2/27/2020,EMEA,Cross Geo (Philip),WIR,6H,SH,7,9611.87,17096.61
2019 Q2,2019 4,Feb,2/16/2020,EMEA,Cross Geo (Philip),WIR,6H,ZCRN,49,0,0
2019 Q2,2019 4,Feb,2/18/2020,EMEA,DACH&Russia,WIR,6H,SH,69,113548.55,220503.73
2019 Q2,2019 4,Feb,2/26/2020,EMEA,DACH&Russia,WIR,6H,ZCMN,2,0,0
2019 Q2,2019 4,Feb,02-01-2020,EMEA,DACH&Russia,WIR,6H,ZCRN,101,0,0
2019 Q2,2019 4,Feb,2/20/2020,EMEA,DACH&Russia,WIR,6H,ZOR,0,0,0
2019 Q2,2019 4,Feb,2/16/2020,EMEA,France,WIR,6H,SH,12,23519.72,42725.48
2019 Q2,2019 4,Feb,2/22/2020,EMEA,France,WIR,6H,ZCRN,118,-358.5,-931.1
2019 Q2,2019 4,Feb,02-12-2020,EMEA,France,WIR,6H,ZOR,0,0,0
2019 Q2,2019 4,Feb,2/18/2020,EMEA,NOE,WIR,6H,SH,28,48097.78,75839.27
2019 Q2,2019 4,Feb,2/27/2020,EMEA,NOE,WIR,6H,ZCMN,6,0,0
2019 Q2,2019 4,Feb,2/21/2020,EMEA,NOE,WIR,6H,ZCRN,87,0,0
2019 Q2,2019 4,Feb,2/27/2020,EMEA,SOE,WIR,6H,SH,6,13774.23,20278.86
2019 Q2,2019 4,Feb,02-03-2020,EMEA,SOE,WIR,6H,ZCRN,121,0,0
2019 Q2,2019 4,Feb,02-11-2020,EMEA,UK&I,WIR,6H,SH,27,33524.52,71403.03
2019 Q2,2019 4,Feb,2/23/2020,EMEA,UK&I,WIR,6H,ZCMN,5,0,0
2019 Q2,2019 4,Feb,02-05-2020,EMEA,UK&I,WIR,6H,ZCRN,35,0,0
2019 Q2,2019 4,Feb,2/25/2020,EMEA,UK&I,WIR,6H,ZCRP,4,0,0
2019 Q2,2019 4,Feb,02-09-2020,EMEA,CEEMA,WIR,I5,SH,4126,938237.08,2415164.87
2019 Q2,2019 4,Feb,2/25/2020,EMEA,CEEMA,WIR,I5,ZCRN,20,-13.59,-27.24
2019 Q2,2019 4,Feb,2/28/2020,EMEA,CEEMA,WIR,I5,ZOR,632,84278.64,240554.11
2019 Q2,2019 4,Feb,02-02-2020,EMEA,DACH&Russia,WIR,I5,SH,8852,1780105.1,4417272.97
2019 Q2,2019 4,Feb,2/22/2020,EMEA,DACH&Russia,WIR,I5,ZCRN,1,0,0
2019 Q2,2019 4,Feb,2/17/2020,EMEA,DACH&Russia,WIR,I5,ZDR,2,448.8,810
2019 Q2,2019 4,Feb,2/20/2020,EMEA,DACH&Russia,WIR,I5,ZOR,613,23771.17,51908.06
2019 Q2,2019 4,Feb,2/22/2020,EMEA,France,WIR,I5,SH,1650,335313.15,869708.92
2019 Q2,2019 4,Feb,2/25/2020,EMEA,France,WIR,I5,ZCRN,9,0,0
2019 Q2,2019 4,Feb,2/18/2020,EMEA,France,WIR,I5,ZOR,19,7913.24,21227.97
2019 Q2,2019 4,Feb,2/13/2020,EMEA,France,WIR,I5,ZRE,-2,-158.24,-344
2019 Q2,2019 4,Feb,02-01-2020,EMEA,NOE,WIR,I5,SH,3808,656105.16,1763013.92
2019 Q2,2019 4,Feb,2/15/2020,EMEA,NOE,WIR,I5,ZCRN,15,0,0
2019 Q2,2019 4,Feb,02-12-2020,EMEA,NOE,WIR,I5,ZOR,119,18757.5,34245.24
2019 Q2,2019 4,Feb,2/25/2020,EMEA,SOE,WIR,I5,SH,6696,1431275.54,3662261.81
2019 Q2,2019 4,Feb,02-06-2020,EMEA,SOE,WIR,I5,ZCRN,20,0,0
2019 Q2,2019 4,Feb,02-05-2020,EMEA,SOE,WIR,I5,ZOR,4,202.67,387.09
2019 Q2,2019 4,Feb,2/19/2020,EMEA,UK&I,WIR,I5,SH,1503,422235.58,1085527.34
2019 Q2,2019 4,Feb,2/26/2020,EMEA,UK&I,WIR,I5,ZCMN,2,0,0
2019 Q2,2019 4,Feb,2/20/2020,EMEA,UK&I,WIR,I5,ZCRN,19,0,1.26
2019 Q2,2019 4,Feb,2/16/2020,EMEA,UK&I,WIR,I5,ZOR,1,288.13,436.56
2019 Q2,2019 5,Mar,03-01-2020,EMEA,CEEMA,WIR,34,SH,1033,555311.34,2223920.84
2019 Q2,2019 5,Mar,3/15/2020,EMEA,CEEMA,WIR,34,ZCRN,992,-82.65,-143.92
2019 Q2,2019 5,Mar,3/22/2020,EMEA,CEEMA,WIR,34,ZOR,285,236384.62,850149.28
2019 Q2,2019 5,Mar,3/25/2020,EMEA,CEEMA,WIR,34,ZRE,-48,-44395.28,-142898.21
2019 Q2,2019 5,Mar,3/14/2020,EMEA,Cross Geo (Philip),WIR,34,SH,188,122745.35,400419.83
2019 Q2,2019 5,Mar,3/16/2020,EMEA,Cross Geo (Philip),WIR,34,ZCR,-5,-1528.23,-8597.99
2019 Q2,2019 5,Mar,3/26/2020,EMEA,Cross Geo (Philip),WIR,34,ZCRN,403,0,0
2019 Q2,2019 5,Mar,03-03-2020,EMEA,Cross Geo (Philip),WIR,34,ZDR,5,1528.23,8597.99
2019 Q2,2019 5,Mar,03-01-2020,EMEA,Cross Geo (Philip),WIR,34,ZOR,430,156018.15,800981.63
2019 Q2,2019 5,Mar,3/24/2020,EMEA,Cross Geo (Philip),WIR,34,ZOTM,3,0,0
2019 Q2,2019 5,Mar,03-06-2020,EMEA,Cross Geo (Philip),WIR,34,ZRE,-44,-11183.53,-74704.62
2019 Q2,2019 5,Mar,3/27/2020,EMEA,DACH&Russia,WIR,34,SH,2973,1564876.35,6268832.76
2019 Q2,2019 5,Mar,3/22/2020,EMEA,DACH&Russia,WIR,34,ZCMN,3,0,0
2019 Q2,2019 5,Mar,3/26/2020,EMEA,DACH&Russia,WIR,34,ZCR,-19,-14023.8,-39349.04
2019 Q2,2019 5,Mar,3/23/2020,EMEA,DACH&Russia,WIR,34,ZCRN,170,0,0
2019 Q2,2019 5,Mar,3/24/2020,EMEA,DACH&Russia,WIR,34,ZCRP,1,0,0
2019 Q2,2019 5,Mar,3/15/2020,EMEA,DACH&Russia,WIR,34,ZDR,19,9086.39,34411.63
2019 Q2,2019 5,Mar,3/19/2020,EMEA,DACH&Russia,WIR,34,ZOR,944,427488.79,2546535.81
2019 Q2,2019 5,Mar,03-02-2020,EMEA,DACH&Russia,WIR,34,ZRE,-30,-7066.51,-28434.63
2019 Q2,2019 5,Mar,3/14/2020,EMEA,France,WIR,34,SH,3829,2103728.19,8243223.94
2019 Q2,2019 5,Mar,3/14/2020,EMEA,France,WIR,34,ZCMN,5,0,0
2019 Q2,2019 5,Mar,3/25/2020,EMEA,France,WIR,34,ZCR,-1,-385.77,-482
2019 Q2,2019 5,Mar,3/27/2020,EMEA,France,WIR,34,ZCRN,305,0,0
2019 Q2,2019 5,Mar,3/29/2020,EMEA,France,WIR,34,ZDR,1,1389.33,4887.58
2019 Q2,2019 5,Mar,03-12-2020,EMEA,France,WIR,34,ZOR,1778,405472.18,2339932.32
2019 Q2,2019 5,Mar,03-06-2020,EMEA,France,WIR,34,ZRE,-4,-250.31,-854.82
2019 Q2,2019 5,Mar,3/30/2020,EMEA,NOE,WIR,34,SH,1255,679934.01,2829538.84
2019 Q2,2019 5,Mar,3/15/2020,EMEA,NOE,WIR,34,ZCMN,3,0,0
2019 Q2,2019 5,Mar,3/29/2020,EMEA,NOE,WIR,34,ZCR,-5,-1528.23,-8597.99
2019 Q2,2019 5,Mar,3/22/2020,EMEA,NOE,WIR,34,ZCRN,590,0,0
2019 Q2,2019 5,Mar,03-01-2020,EMEA,NOE,WIR,34,ZCRP,11,0,0
2019 Q2,2019 5,Mar,3/21/2020,EMEA,NOE,WIR,34,ZDR,5,1528.23,8597.99
2019 Q2,2019 5,Mar,3/15/2020,EMEA,NOE,WIR,34,ZOR,212,94500.34,418107.5
2019 Q2,2019 5,Mar,03-08-2020,EMEA,NOE,WIR,34,ZRE,-22,-5169.93,-16413.68
2019 Q2,2019 5,Mar,03-05-2020,EMEA,SOE,WIR,34,SH,5214,1204367.09,11175475.84
2019 Q2,2019 5,Mar,3/22/2020,EMEA,SOE,WIR,34,ZCRN,894,0,0
2019 Q2,2019 5,Mar,03-10-2020,EMEA,SOE,WIR,34,ZOR,171,64894.07,289097.67
2019 Q2,2019 5,Mar,3/29/2020,EMEA,SOE,WIR,34,ZRE,-1,-580.58,-4104.05
2019 Q2,2019 5,Mar,03-09-2020,EMEA,UK&I,WIR,34,SH,2238,1309393.01,5536056.95
2019 Q2,2019 5,Mar,03-03-2020,EMEA,UK&I,WIR,34,ZCGD,32,-1242.99,-3475.34
2019 Q2,2019 5,Mar,3/15/2020,EMEA,UK&I,WIR,34,ZCMN,5,-162.68,-208.6
2019 Q2,2019 5,Mar,2/29/2020,EMEA,UK&I,WIR,34,ZCRN,356,0,0
2019 Q2,2019 5,Mar,03-09-2020,EMEA,UK&I,WIR,34,ZDR,0,440.56,1468.53
2019 Q2,2019 5,Mar,03-03-2020,EMEA,UK&I,WIR,34,ZOR,86,44732.38,176329.87
2019 Q2,2019 5,Mar,3/22/2020,EMEA,UK&I,WIR,34,ZRE,-16,-2266.32,-6371.68
2019 Q2,2019 5,Mar,3/19/2020,EMEA,CEEMA,WIR,35,SH,18793,6934377.76,30760173.36
2019 Q2,2019 5,Mar,2/29/2020,EMEA,CEEMA,WIR,35,ZCR,-18,-9631.78,-32524.04
2019 Q2,2019 5,Mar,3/24/2020,EMEA,CEEMA,WIR,35,ZCRN,142,0,0
2019 Q2,2019 5,Mar,3/15/2020,EMEA,CEEMA,WIR,35,ZDR,6,271.78,1324.04
2019 Q2,2019 5,Mar,03-01-2020,EMEA,CEEMA,WIR,35,ZOR,2306,1273909.37,4156071.24
2019 Q2,2019 5,Mar,3/20/2020,EMEA,CEEMA,WIR,35,ZRE,-1,-518.56,-1852
2019 Q2,2019 5,Mar,2/29/2020,EMEA,Cross Geo (Philip),WIR,35,SH,1806,844774.52,3119893.75
2019 Q2,2019 5,Mar,3/28/2020,EMEA,Cross Geo (Philip),WIR,35,ZCMN,1,0,0
2019 Q2,2019 5,Mar,3/16/2020,EMEA,Cross Geo (Philip),WIR,35,ZCR,-1,-20184.5,-56863.33
2019 Q2,2019 5,Mar,03-04-2020,EMEA,Cross Geo (Philip),WIR,35,ZCRN,29,0,0
2019 Q2,2019 5,Mar,3/30/2020,EMEA,Cross Geo (Philip),WIR,35,ZDR,1,20184.5,56863.33
2019 Q2,2019 5,Mar,3/30/2020,EMEA,Cross Geo (Philip),WIR,35,ZOR,1012,454669.13,1851482.34
2019 Q2,2019 5,Mar,3/20/2020,EMEA,Cross Geo (Philip),WIR,35,ZRE,-61,-25291.83,-62048.8
2019 Q2,2019 5,Mar,3/26/2020,EMEA,DACH&Russia,WIR,35,SH,22564,9748852.37,39335538.07
2019 Q2,2019 5,Mar,3/15/2020,EMEA,DACH&Russia,WIR,35,ZCR,-155,-108024.55,-178082.61
2019 Q2,2019 5,Mar,3/22/2020,EMEA,DACH&Russia,WIR,35,ZCRN,137,0,0
2019 Q2,2019 5,Mar,3/29/2020,EMEA,DACH&Russia,WIR,35,ZCRP,1,0,0
2019 Q2,2019 5,Mar,03-05-2020,EMEA,DACH&Russia,WIR,35,ZDR,147,87471.35,151518.15
2019 Q2,2019 5,Mar,03-06-2020,EMEA,DACH&Russia,WIR,35,ZOR,1590,830460.47,3187723.99
2019 Q2,2019 5,Mar,03-01-2020,EMEA,DACH&Russia,WIR,35,ZRE,-25,-17085.14,-63594.27
2019 Q2,2019 5,Mar,3/29/2020,EMEA,France,WIR,35,SH,9045,3864034.89,15575702.24
2019 Q2,2019 5,Mar,3/17/2020,EMEA,France,WIR,35,ZCRN,45,0,0
2019 Q2,2019 5,Mar,3/16/2020,EMEA,France,WIR,35,ZOR,479,137611.49,805319.64
2019 Q2,2019 5,Mar,3/21/2020,EMEA,NOE,WIR,35,SH,11237,5424356.8,19701254.17
2019 Q2,2019 5,Mar,3/20/2020,EMEA,NOE,WIR,35,ZCR,-312,-222090.73,-427097.56
2019 Q2,2019 5,Mar,3/23/2020,EMEA,NOE,WIR,35,ZCRN,485,-368.22,-437.57
2019 Q2,2019 5,Mar,03-11-2020,EMEA,NOE,WIR,35,ZDR,312,108309.93,427097.56
2019 Q2,2019 5,Mar,03-08-2020,EMEA,NOE,WIR,35,ZOR,473,389097.89,1216298.91
2019 Q2,2019 5,Mar,3/19/2020,EMEA,NOE,WIR,35,ZRE,-95,-9361.79,-40981.42
2019 Q2,2019 5,Mar,3/29/2020,EMEA,SOE,WIR,35,SH,22817,5404439.37,34651018.17
2019 Q2,2019 5,Mar,3/21/2020,EMEA,SOE,WIR,35,ZCMN,3,0,0
2019 Q2,2019 5,Mar,03-08-2020,EMEA,SOE,WIR,35,ZCRN,123,-563.71,-687.4
2019 Q2,2019 5,Mar,03-04-2020,EMEA,SOE,WIR,35,ZOR,1129,397997.67,1771552.11
2019 Q2,2019 5,Mar,03-02-2020,EMEA,SOE,WIR,35,ZRE,-1,-705.69,-2016.26
2019 Q2,2019 5,Mar,03-09-2020,EMEA,UK&I,WIR,35,SH,11797,6353295.12,25718664.01
2019 Q2,2019 5,Mar,3/28/2020,EMEA,UK&I,WIR,35,ZCMN,10,0,0
2019 Q2,2019 5,Mar,3/16/2020,EMEA,UK&I,WIR,35,ZCRN,1612,0,0
2019 Q2,2019 5,Mar,03-03-2020,EMEA,UK&I,WIR,35,ZOR,278,93423.33,297208.6
2019 Q2,2019 5,Mar,03-12-2020,EMEA,CEEMA,WIR,6H,SH,4,3002.52,7211.61
2019 Q2,2019 5,Mar,3/21/2020,EMEA,CEEMA,WIR,6H,ZCRN,80,0,0
2019 Q2,2019 5,Mar,3/28/2020,EMEA,CEEMA,WIR,6H,ZOR,0,0,0
2019 Q2,2019 5,Mar,3/15/2020,EMEA,Cross Geo (Philip),WIR,6H,SH,7,15412.21,28103.84
2019 Q2,2019 5,Mar,3/29/2020,EMEA,Cross Geo (Philip),WIR,6H,ZCRN,4,0,0
2019 Q2,2019 5,Mar,03-06-2020,EMEA,Cross Geo (Philip),WIR,6H,ZOR,0,0,0
2019 Q2,2019 5,Mar,3/27/2020,EMEA,DACH&Russia,WIR,6H,SH,53,60531.39,133413.31
2019 Q2,2019 5,Mar,3/18/2020,EMEA,DACH&Russia,WIR,6H,ZCRN,83,-1205.3,-1975.58
2019 Q2,2019 5,Mar,03-03-2020,EMEA,DACH&Russia,WIR,6H,ZCRP,22,0,0
2019 Q2,2019 5,Mar,03-04-2020,EMEA,DACH&Russia,WIR,6H,ZOR,1,349.09,349.09
2019 Q2,2019 5,Mar,3/24/2020,EMEA,France,WIR,6H,SH,2,5164.23,7824.6
2019 Q2,2019 5,Mar,03-04-2020,EMEA,France,WIR,6H,ZCRN,32,0,0
2019 Q2,2019 5,Mar,3/24/2020,EMEA,NOE,WIR,6H,SH,30,61432.6,193708.05
2019 Q2,2019 5,Mar,3/17/2020,EMEA,NOE,WIR,6H,ZCMN,1,0,0
2019 Q2,2019 5,Mar,03-02-2020,EMEA,NOE,WIR,6H,ZCRN,69,0,0
2019 Q2,2019 5,Mar,03-08-2020,EMEA,NOE,WIR,6H,ZCRP,3,0,0
2019 Q2,2019 5,Mar,3/16/2020,EMEA,SOE,WIR,6H,SH,6,12087.97,17234.61
2019 Q2,2019 5,Mar,03-04-2020,EMEA,SOE,WIR,6H,ZCMN,1,0,0
2019 Q2,2019 5,Mar,3/17/2020,EMEA,SOE,WIR,6H,ZCRN,199,0,0
2019 Q2,2019 5,Mar,03-03-2020,EMEA,SOE,WIR,6H,ZOR,4,4304.07,12297.33
2019 Q2,2019 5,Mar,03-03-2020,EMEA,UK&I,WIR,6H,SH,31,48693.94,88103.42
2019 Q2,2019 5,Mar,03-09-2020,EMEA,UK&I,WIR,6H,ZCMN,2,0,0
2019 Q2,2019 5,Mar,03-04-2020,EMEA,UK&I,WIR,6H,ZCRN,161,0,1101.21
2019 Q2,2019 5,Mar,3/28/2020,EMEA,UK&I,WIR,6H,ZCRP,4,0,0
2019 Q2,2019 5,Mar,3/20/2020,EMEA,CEEMA,WIR,I5,SH,3469,842229.1,2140464.18
2019 Q2,2019 5,Mar,2/29/2020,EMEA,CEEMA,WIR,I5,ZCMN,5,0,0
2019 Q2,2019 5,Mar,03-01-2020,EMEA,CEEMA,WIR,I5,ZCR,-2,-229.04,-673.64
2019 Q2,2019 5,Mar,3/14/2020,EMEA,CEEMA,WIR,I5,ZCRN,10,0,0
2019 Q2,2019 5,Mar,3/27/2020,EMEA,CEEMA,WIR,I5,ZDR,2,229.04,673.64
2019 Q2,2019 5,Mar,03-05-2020,EMEA,CEEMA,WIR,I5,ZOR,174,35027.82,96823.54
2019 Q2,2019 5,Mar,03-03-2020,EMEA,DACH&Russia,WIR,I5,SH,12032,1906842.54,4984184.73
2019 Q2,2019 5,Mar,03-04-2020,EMEA,DACH&Russia,WIR,I5,ZOR,2,843.07,1832.75
2019 Q2,2019 5,Mar,3/15/2020,EMEA,DACH&Russia,WIR,I5,ZRE,-200,-7052.26,-15331.01
2019 Q2,2019 5,Mar,03-09-2020,EMEA,France,WIR,I5,SH,2279,442542.47,1165794.92
2019 Q2,2019 5,Mar,03-09-2020,EMEA,France,WIR,I5,ZCR,-35,-6037.5,-12075
2019 Q2,2019 5,Mar,03-01-2020,EMEA,France,WIR,I5,ZDR,35,6037.5,12075
2019 Q2,2019 5,Mar,03-11-2020,EMEA,France,WIR,I5,ZOR,9,1434.04,2608.22
2019 Q2,2019 5,Mar,03-07-2020,EMEA,NOE,WIR,I5,SH,4167,650316.63,1701830.11
2019 Q2,2019 5,Mar,3/29/2020,EMEA,NOE,WIR,I5,ZCRN,15,0,0
2019 Q2,2019 5,Mar,03-08-2020,EMEA,NOE,WIR,I5,ZOR,259,31121.05,51739.76
2019 Q2,2019 5,Mar,3/27/2020,EMEA,SOE,WIR,I5,SH,6264,1083343.6,2868886.13
2019 Q2,2019 5,Mar,03-07-2020,EMEA,SOE,WIR,I5,ZCRN,12,0,0
2019 Q2,2019 5,Mar,3/27/2020,EMEA,SOE,WIR,I5,ZOR,2,207.03,504.06
2019 Q2,2019 5,Mar,03-05-2020,EMEA,UK&I,WIR,I5,SH,1224,413581.22,1119167.75
2019 Q2,2019 5,Mar,3/22/2020,EMEA,UK&I,WIR,I5,ZCRN,9,0,0.36
2019 Q2,2019 5,Mar,3/24/2020,EMEA,UK&I,WIR,I5,ZOR,6,7798.98,15663.72
2019 Q1,2019 1,Nov,11/25/2019,EMEA,CEEMA,WIRL,3P,SH,69,26627.16,39802.94
